year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2017,J,Information and communication,Telecommunications,Tech Skills,Digital Literacy,9
2017,J,Information and communication,Telecommunications,Business Skills,Sales Operations,10
2017,C,Manufacturing,Textiles,Business Skills,Product Development,1
2017,C,Manufacturing,Textiles,Soft Skills,Negotiation,2
2017,C,Manufacturing,Textiles,Specialized Industry Skills,Apparel,3
2017,C,Manufacturing,Textiles,Specialized Industry Skills,Retail Sales,4
2017,C,Manufacturing,Textiles,Tech Skills,Digital Literacy,5
2017,C,Manufacturing,Textiles,Business Skills,Product Marketing,6
2017,C,Manufacturing,Textiles,Specialized Industry Skills,Cosmetology,7
2017,C,Manufacturing,Textiles,Business Skills,Business Management,8
2017,C,Manufacturing,Textiles,Soft Skills,Leadership,9
2017,C,Manufacturing,Textiles,Business Skills,Project Management,10
2017,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Translation,1
2017,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Editing,2
2017,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Foreign Languages,3
2017,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Teaching,4
2017,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Research,5
2017,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Higher Education,6
2017,M,Professional scientific and technical activities,Translation & Localization,Tech Skills,Social Media,7
2017,M,Professional scientific and technical activities,Translation & Localization,Tech Skills,Digital Literacy,8
2017,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Literature,9
2017,M,Professional scientific and technical activities,Translation & Localization,Soft Skills,Writing,10
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Entrepreneurship,1
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Investment Banking,2
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Growth Strategies,3
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Capital Markets,4
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Business Management,5
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Economics,6
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Financial Accounting,7
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Management Consulting,8
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Soft Skills,Leadership,9
2017,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Product Marketing,10
2017,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Veterinary Medicine,1
2017,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Agricultural Production,2
2017,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Research,3
2017,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,General Surgery,4
2017,M,Professional scientific and technical activities,Veterinary,Soft Skills,Oral Communication,5
2017,M,Professional scientific and technical activities,Veterinary,Tech Skills,Digital Literacy,6
2017,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Zoology,7
2017,M,Professional scientific and technical activities,Veterinary,Soft Skills,Leadership,8
2017,M,Professional scientific and technical activities,Veterinary,Business Skills,Business Management,9
2017,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Family Medicine,10
2017,J,Information and communication,Writing & Editing,Specialized Industry Skills,Editing,1
2017,J,Information and communication,Writing & Editing,Soft Skills,Writing,2
2017,J,Information and communication,Writing & Editing,Tech Skills,Social Media,3
2017,J,Information and communication,Writing & Editing,Specialized Industry Skills,Journalism,4
2017,J,Information and communication,Writing & Editing,Business Skills,Advertising,5
2017,J,Information and communication,Writing & Editing,Specialized Industry Skills,Research,6
2017,J,Information and communication,Writing & Editing,Soft Skills,Oral Communication,7
2017,J,Information and communication,Writing & Editing,Specialized Industry Skills,Teaching,8
2017,J,Information and communication,Writing & Editing,Specialized Industry Skills,Literature,9
2017,J,Information and communication,Writing & Editing,Tech Skills,Digital Literacy,10
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Financial Accounting,1
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Auditing,2
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Tax Accounting,3
2018,M,Professional scientific and technical activities,Accounting,Tech Skills,Digital Literacy,4
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Management Accounting,5
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Bookkeeping,6
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Accounts Payable,7
2018,M,Professional scientific and technical activities,Accounting,Business Skills,Business Management,8
2018,M,Professional scientific and technical activities,Accounting,Soft Skills,Leadership,9
2018,M,Professional scientific and technical activities,Accounting,Business Skills,People Management,10
2018,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Animation,1
2018,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Graphic Design,2
2018,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Video,3
2018,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Social Media,4
2018,R,"Arts, entertainment and recreation ",Animation,Tech Skills,Digital Literacy,5
2018,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Photography,6
2018,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Industrial Design,7
2018,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Research,8
2018,R,"Arts, entertainment and recreation ",Animation,Specialized Industry Skills,Television,9
