country_code,country_name,wb_income,wb_region,isic_section_index,isic_section_name,industry_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Marketing & Advertising,408.76,179.36,229.29,244.92,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,J,Information and communication,Newspapers,9.4,-26.3,102.34,25.3,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,J,Information and communication,Publishing,85.04,104.13,-26.75,138.36,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Information Services,169.68,386.92,57.4,245.93,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Environmental Services,198.15,44.57,61.81,-11.64,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,S,Other service activities,Civic & Social Organization,451.06,168.03,143.93,204.88,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Services,283.69,261.07,127.4,119.53,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,H,Transportation and storage,Transportation/Trucking/Railroad,187.39,128.47,15.29,59.55,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,H,Transportation and storage,Airlines/Aviation,42.31,-13.4,46.46,79.48,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,H,Transportation and storage,Maritime,231.46,-5.7,101,80.08,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,J,Information and communication,Information Technology & Services,299.29,190.73,223.96,317.81,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Market Research,95.25,254.18,223.41,191.08,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Public Relations & Communications,298.6,249.64,190.04,126.24,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Design,163.48,151.43,61.52,4.48,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,S,Other service activities,Non-Profit Organization Management,248.06,153.62,123.76,62.64,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,N,Administrative and support service activities,Staffing & Recruiting,197.01,134.34,170.45,171.19,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Professional Training & Coaching,214.56,-37.84,81.29,86.3,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,K,Financial and insurance activities,Venture Capital & Private Equity,850.95,655.87,630.65,699.99,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,J,Information and communication,Computer Games,189.77,-9.95,176.14,230.06,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Events Services,185.59,102.11,83.75,358.13,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,C,Manufacturing,Electrical & Electronic Manufacturing,94.32,50.3,51.93,111.44,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,J,Information and communication,Online Media,440.75,146.92,141.48,383.65,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,H,Transportation and storage,Logistics & Supply Chain,179.98,130.05,124.32,112.28,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,J,Information and communication,Computer & Network Security,509.55,272.53,256.93,395.05,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,N,Administrative and support service activities,Security & Investigations,59.78,113.3,153.24,136.26,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,N,Administrative and support service activities,Facilities Services,296.9,109.09,75.04,40.54,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Outsourcing/Offshoring,289.4,-43.33,-242.98,242.27,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",423.43,266.57,108.43,96.21,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,J,Information and communication,Media Production,194.35,120.42,74.85,159.82,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,L,Real estate activities,Commercial Real Estate,216.74,229.69,156.23,81.08,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,K,Financial and insurance activities,Capital Markets,237.69,60.45,123.58,137.82,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,P,Education,E-Learning,523.3,460.11,231.96,535.16,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,325.95,-92.89,-84.34,148.91,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,66.41,36.24,115.85,58.36,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,N,Administrative and support service activities,Human Resources,180.12,224.19,66.01,249.7,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,N,Administrative and support service activities,Business Supplies & Equipment,216.54,-11.2,10.12,18.05,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,S,Other service activities,International Trade & Development,270.02,143.08,143.09,125.81,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,300.18,387.06,82.35,-46.32,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,198.59,184.3,175.51,78.84,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,C,Manufacturing,Renewables & Environment,373.25,131.05,-46.65,74.39,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,C,Manufacturing,Packaging & Containers,72.84,-39.78,255.24,-80.7,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,C,Manufacturing,Industrial Automation,143.34,191.59,72.45,107.04,,,,,,,,,,,,,,,,,,,
sg,Singapore,High income,East Asia & Pacific,O,Public administration and defence; compulsory social security,Government Relations,144.48,13.59,202.66,75.61,,,,,,,,,,,,,,,,,,,
si,Slovenia,High income,Europe & Central Asia,C,Manufacturing,Pharmaceuticals,53.97,27.78,32.38,-18.26,,,,,,,,,,,,,,,,,,,
si,Slovenia,High income,Europe & Central Asia,C,Manufacturing,Automotive,54.47,-5.03,71.66,-21.71,,,,,,,,,,,,,,,,,,,
si,Slovenia,High income,Europe & Central Asia,P,Education,Higher Education,-66.34,-121.4,-45.57,-47.36,,,,,,,,,,,,,,,,,,,
si,Slovenia,High income,Europe & Central Asia,M,Professional scientific and technical activities,Research,-83.42,-147.49,-104.15,-67.13,,,,,,,,,,,,,,,,,,,
si,Slovenia,High income,Europe & Central Asia,J,Information and communication,Information Technology & Services,-38.8,-9.6,-15.69,6.21,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,J,Information and communication,Computer Software,0,-109.57,-75.45,-48.36,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,J,Information and communication,Internet,103.57,102.52,111.51,221.26,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,J,Information and communication,Telecommunications,-2.28,-48.15,-13.61,12.92,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Management Consulting,79.97,-84.28,-153.33,-96.41,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,Q,Human health and social work activities,Hospital & Health Care,178.16,110.33,85.48,-34.12,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,C,Manufacturing,Pharmaceuticals,-16.27,-21.39,-25.58,-11.59,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,66.65,-64.47,-19.31,-35.09,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,-71.81,-187.75,-59.43,-71.59,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,I,Accommodation and food service activities,Hospitality,-200.3,-942.21,-545.87,-135.84,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,K,Financial and insurance activities,Banking,-30.23,-64.84,-90.9,-33.37,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,K,Financial and insurance activities,Insurance,-22.96,9.32,52.41,117.05,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,K,Financial and insurance activities,Financial Services,-27.8,-75.62,-18.4,-13.84,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Accounting,147.63,71.3,24.22,73.8,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,F,Construction,Construction,90.47,9.13,7.64,19.92,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,C,Manufacturing,Automotive,80.87,78.02,95.5,75.73,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,B,Mining and quarrying,Oil & Energy,80.52,93.96,-22.65,-16.76,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,P,Education,Higher Education,-132.17,-215.61,-199.04,-72.29,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Research,-367.49,-113.97,-419.58,-150.96,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,International Affairs,-316.86,-878.83,121.42,282.19,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Marketing & Advertising,-25.23,-27.86,-29.26,-8.78,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,J,Information and communication,Information Technology & Services,23.09,-31.51,-43.42,35.45,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,C,Manufacturing,Electrical & Electronic Manufacturing,91.02,-50.76,-38.06,12.63,,,,,,,,,,,,,,,,,,,
sk,Slovak Republic,High income,Europe & Central Asia,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,40.68,-10.91,98.4,144.26,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,J,Information and communication,Telecommunications,5.86,79.5,-100.66,-127.42,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,K,Financial and insurance activities,Banking,96.05,175.26,-27.32,38.32,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,K,Financial and insurance activities,Financial Services,82.89,226.55,40.3,-61.69,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,B,Mining and quarrying,Oil & Energy,237.67,69.27,-33.6,-120.03,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,P,Education,Higher Education,-134.23,-30.9,-639.7,-699.99,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,O,Public administration and defence; compulsory social security,International Affairs,96.64,87.18,-67.62,495.36,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,O,Public administration and defence; compulsory social security,Government Administration,-27.9,111.52,-44.17,-57.14,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,J,Information and communication,Information Technology & Services,40.49,21.46,29.81,-89.4,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,S,Other service activities,Non-Profit Organization Management,193.46,127.93,-13.16,24.31,,,,,,,,,,,,,,,,,,,
sn,Senegal,Low income,Sub-Saharan Africa,S,Other service activities,International Trade & Development,231.27,179.03,357.41,0,,,,,,,,,,,,,,,,,,,
sv,El Salvador,Lower middle income,Latin America & Caribbean,J,Information and communication,Telecommunications,0,-71.95,-58.32,-91.69,,,,,,,,,,,,,,,,,,,
sv,El Salvador,Lower middle income,Latin America & Caribbean,K,Financial and insurance activities,Financial Services,40.65,-111.64,-166.41,-45.02,,,,,,,,,,,,,,,,,,,
sv,El Salvador,Lower middle income,Latin America & Caribbean,P,Education,Higher Education,0,-50.61,-72.52,-112.07,,,,,,,,,,,,,,,,,,,
sv,El Salvador,Lower middle income,Latin America & Caribbean,J,Information and communication,Information Technology & Services,-109.37,30.21,-93.24,-158.78,,,,,,,,,,,,,,,,,,,
sy,Syrian Arab Republic,Low income,Middle East & North Africa,J,Information and communication,Telecommunications,-438.83,-574.13,-424.98,-363.74,,,,,,,,,,,,,,,,,,,
sy,Syrian Arab Republic,Low income,Middle East & North Africa,K,Financial and insurance activities,Banking,-607.03,-765.4,-518.06,-351.71,,,,,,,,,,,,,,,,,,,
sy,Syrian Arab Republic,Low income,Middle East & North Africa,B,Mining and quarrying,Oil & Energy,-591.29,-377.26,-308.52,-331.62,,,,,,,,,,,,,,,,,,,
sy,Syrian Arab Republic,Low income,Middle East & North Africa,P,Education,Higher Education,-389.92,-507.12,-755.87,-554.62,,,,,,,,,,,,,,,,,,,
sy,Syrian Arab Republic,Low income,Middle East & North Africa,P,Education,Education Management,-358.83,-487.47,-415.78,-377.93,,,,,,,,,,,,,,,,,,,
sy,Syrian Arab Republic,Low income,Middle East & North Africa,J,Information and communication,Information Technology & Services,-500.12,-440.44,-524.32,-587.06,,,,,,,,,,,,,,,,,,,
sy,Syrian Arab Republic,Low income,Middle East & North Africa,S,Other service activities,Non-Profit Organization Management,241.65,39.79,381.81,194.54,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Defense & Space,-196.59,-1388.29,-1185.19,-1081.97,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,J,Information and communication,Computer Software,256.32,148.79,114.77,86.43,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,J,Information and communication,Internet,750.68,479,578.7,179.95,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,J,Information and communication,Telecommunications,101.19,148.94,22.12,62.06,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Law Practice,113.66,436.08,-136.32,152.01,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Management Consulting,351.03,265.79,56.45,198.68,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,Q,Human health and social work activities,Hospital & Health Care,0,74.32,26.09,-11.43,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Pharmaceuticals,73.43,6.53,76.28,48.05,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,Q,Human health and social work activities,Medical Device,42.91,36.35,75.44,-9.43,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,320.4,-58.82,117.01,101.7,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,334.47,244.03,248.2,221.5,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Food Production,16.78,125.17,47.35,45.87,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,133.87,96.9,82.53,145.57,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,116.7,96.95,119.31,78.43,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,R,"Arts, entertainment and recreation ",Entertainment,-123.43,369.87,120.35,117.85,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,N,Administrative and support service activities,"Leisure, Travel & Tourism",170.47,66.3,-13.5,44.04,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,I,Accommodation and food service activities,Hospitality,264.66,217.07,110.33,70.8,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,I,Accommodation and food service activities,Restaurants,74.7,-77.31,126.69,-30.89,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,R,"Arts, entertainment and recreation ",Sports,992.85,293.09,730.59,252.5,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,180.5,140.98,119.13,101.97,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,K,Financial and insurance activities,Banking,121.08,140.92,81.42,53.62,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,K,Financial and insurance activities,Insurance,256.23,47.94,44.67,53.83,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,K,Financial and insurance activities,Financial Services,199.68,258.67,113.48,139.62,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,L,Real estate activities,Real Estate,154.97,200.59,137.63,94.62,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Accounting,214.99,173.34,11.88,24.64,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,F,Construction,Construction,140.82,36.06,55.55,-45.11,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Architecture & Planning,49.32,279.82,113.23,48.5,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,F,Construction,Civil Engineering,587.21,318.79,223.21,-25,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Aviation & Aerospace,250.55,250.62,91.76,82.39,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Automotive,-91.24,23.1,47.68,29.97,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Chemicals,154.75,-19.81,0,55.36,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Machinery,235.87,254.73,79.52,82.87,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,B,Mining and quarrying,Mining & Metals,-39.32,88.63,-67.68,-64.24,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,B,Mining and quarrying,Oil & Energy,94.16,-78.68,-96.31,-19.25,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,P,Education,Primary/Secondary Education,447.23,380.42,112.13,151.03,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,P,Education,Higher Education,89.16,75.65,-73.38,-19.15,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,P,Education,Education Management,306.09,27.7,113.08,-62.63,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Research,286.9,106.98,-156.56,-102.72,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,O,Public administration and defence; compulsory social security,International Affairs,0,25.46,7.85,382,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,O,Public administration and defence; compulsory social security,Government Administration,225.56,-236.38,28.03,-25.13,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Marketing & Advertising,258.21,252.53,84.16,66.38,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,H,Transportation and storage,Airlines/Aviation,69.9,4.97,66.65,-82.82,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,H,Transportation and storage,Maritime,154.61,-143.14,-267.96,-410.54,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,J,Information and communication,Information Technology & Services,151.1,186.75,114.5,98.65,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Design,-160.49,127.21,121.99,158.4,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,S,Other service activities,Non-Profit Organization Management,162.43,-90.01,46.86,69.1,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,N,Administrative and support service activities,Staffing & Recruiting,246.18,176.17,136.55,55.84,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Professional Training & Coaching,435.08,228.14,93.06,-222.07,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Electrical & Electronic Manufacturing,127.76,81.24,66.74,54.62,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,H,Transportation and storage,Logistics & Supply Chain,215.51,115.77,51.39,117.64,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",88.89,412.73,98.27,135.29,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,J,Information and communication,Media Production,254.34,41.29,-165.24,-81.39,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,180.83,125.61,14.28,-25.61,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,S,Other service activities,International Trade & Development,112.89,-11.18,40.6,98.82,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,168.92,138.68,149.55,38.74,,,,,,,,,,,,,,,,,,,
th,Thailand,Upper middle income,East Asia & Pacific,C,Manufacturing,Renewables & Environment,377.63,956.37,-162.22,372.3,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,J,Information and communication,Computer Software,-245.81,-433.17,-601.78,-772.18,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,J,Information and communication,Internet,-184.82,-143.89,-331.46,-533.58,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,J,Information and communication,Telecommunications,-195.05,-220.84,-381.35,-476.16,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,M,Professional scientific and technical activities,Management Consulting,-15.05,-139.32,-317.15,-362.22,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,C,Manufacturing,Pharmaceuticals,-168.16,-124.07,-138.94,-321.87,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,I,Accommodation and food service activities,Hospitality,-145.09,-167.43,-155.1,-218.64,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,K,Financial and insurance activities,Banking,-169.45,-286.51,-357.83,-446.81,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,K,Financial and insurance activities,Financial Services,-367.82,-378.98,-398.54,-639.49,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,F,Construction,Construction,-203.59,-256.51,-210.33,-365,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,C,Manufacturing,Automotive,-90.91,-201.88,-389.02,-486.38,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,B,Mining and quarrying,Oil & Energy,-175.13,-166.53,-204.29,-267.64,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,P,Education,Higher Education,-250.13,-450.27,-536.05,-789.38,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,M,Professional scientific and technical activities,Research,-592.74,-936.58,-907.07,-1315.52,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,O,Public administration and defence; compulsory social security,International Affairs,-108.16,387.61,-310.53,-157.71,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,M,Professional scientific and technical activities,Marketing & Advertising,-141.65,-155.85,-238.53,-298.07,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,J,Information and communication,Information Technology & Services,-253.71,-546.02,-843.41,-1256.35,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,S,Other service activities,Non-Profit Organization Management,23.28,27.49,-326.33,-281.61,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,C,Manufacturing,Electrical & Electronic Manufacturing,-68.43,-123.31,-234.69,-257.8,,,,,,,,,,,,,,,,,,,
tn,Tunisia,Lower middle income,Middle East & North Africa,S,Other service activities,International Trade & Development,-1002.63,-702.72,-630.78,-294.65,,,,,,,,,,,,,,,,,,,
tr,Turkey,Upper middle income,Europe & Central Asia,C,Manufacturing,Defense & Space,-17.08,-31.75,-94.26,-86.71,,,,,,,,,,,,,,,,,,,
tr,Turkey,Upper middle income,Europe & Central Asia,J,Information and communication,Computer Software,-30.13,-92.76,-161.34,-177.03,,,,,,,,,,,,,,,,,,,
tr,Turkey,Upper middle income,Europe & Central Asia,J,Information and communication,Internet,-26.55,-43.23,-156.78,-176.86,,,,,,,,,,,,,,,,,,,
tr,Turkey,Upper middle income,Europe & Central Asia,J,Information and communication,Telecommunications,-24.1,-65.36,-109.58,-94.97,,,,,,,,,,,,,,,,,,,
tr,Turkey,Upper middle income,Europe & Central Asia,M,Professional scientific and technical activities,Law Practice,41.68,-40.41,-42.54,-31.07,,,,,,,,,,,,,,,,,,,
tr,Turkey,Upper middle income,Europe & Central Asia,M,Professional scientific and technical activities,Legal Services,54.83,-102.68,-91.29,-32.08,,,,,,,,,,,,,,,,,,,
tr,Turkey,Upper middle income,Europe & Central Asia,M,Professional scientific and technical activities,Management Consulting,-16.1,-46.17,-158.75,-142.5,,,,,,,,,,,,,,,,,,,
