"","state","state.abbr","county","FIPS","medicaid.expand","rural.metro","pct.lt.poverty","pct.public.ins.lt.65","pct.public.ins.lt.19","pct.public.ins.19.to.64"
"2693","Texas","TX","Montgomery",48339,"Did Not Expand Medicaid","Metropolitan",7.6,13.8022121,25.6686874,8.1654368
"2694","Texas","TX","Moore",48341,"Did Not Expand Medicaid","Rural",11.8,18.3436141,36.026616,7.8540358
"2695","Texas","TX","Morris",48343,"Did Not Expand Medicaid","Rural",12.2,23.6433715,38.125,17.1872709
"2696","Texas","TX","Motley",48345,"Did Not Expand Medicaid","Rural",6.2,28.3732661,51.4851485,14.0816327
"2697","Texas","TX","Nacogdoches",48347,"Did Not Expand Medicaid","Rural",17.2,20.3196793,41.3556164,11.1031738
"2698","Texas","TX","Navarro",48349,"Did Not Expand Medicaid","Rural",16,25.8330617,49.1730232,14.2331657
"2699","Texas","TX","Newton",48351,"Did Not Expand Medicaid","Metropolitan",8.4,24.2057889,34.9482023,19.826087
"2700","Texas","TX","Nolan",48353,"Did Not Expand Medicaid","Rural",12.8,25.3168671,42.9339853,16.5490387
"2701","Texas","TX","Nueces",48355,"Did Not Expand Medicaid","Metropolitan",12.5,23.4172596,43.6696226,14.3147903
"2702","Texas","TX","Ochiltree",48357,"Did Not Expand Medicaid","Rural",11.9,15.8225154,31.45686,6.396043
"2703","Texas","TX","Oldham",48359,"Did Not Expand Medicaid","Metropolitan",6.9,12.0258273,25.9493671,7.2589382
"2704","Texas","TX","Orange",48361,"Did Not Expand Medicaid","Metropolitan",10.5,21.8968747,39.1686504,14.2217792
"2705","Texas","TX","Palo Pinto",48363,"Did Not Expand Medicaid","Rural",13.8,26.6945791,50.7696693,15.9180809
"2706","Texas","TX","Panola",48365,"Did Not Expand Medicaid","Rural",10.2,21.4145687,41.395584,12.6012936
"2707","Texas","TX","Parker",48367,"Did Not Expand Medicaid","Metropolitan",6.6,15.0175644,27.1162123,9.5984249
"2708","Texas","TX","Parmer",48369,"Did Not Expand Medicaid","Rural",14.1,20.3606135,42.0065789,8.398473
"2709","Texas","TX","Pecos",48371,"Did Not Expand Medicaid","Rural",9.3,16.2509512,30.1909892,8.8983598
"2710","Texas","TX","Polk",48373,"Did Not Expand Medicaid","Rural",14.5,26.2437243,48.6818981,16.9823487
"2711","Texas","TX","Potter",48375,"Did Not Expand Medicaid","Metropolitan",18,25.1993163,48.0337562,13.2157329
"2712","Texas","TX","Presidio",48377,"Did Not Expand Medicaid","Rural",22,24.5639017,42.1030043,12.1350365
"2713","Texas","TX","Rains",48379,"Did Not Expand Medicaid","Rural",8.5,26.007454,43.0600649,19.1440706
"2714","Texas","TX","Randall",48381,"Did Not Expand Medicaid","Metropolitan",6.3,14.5086628,25.4876004,9.7049889
"2715","Texas","TX","Reagan",48383,"Did Not Expand Medicaid","Rural",11.3,9.8192771,21.8918919,3.7556561
"2716","Texas","TX","Real",48385,"Did Not Expand Medicaid","Rural",10.8,21.8621634,36.9030391,14.9333333
"2717","Texas","TX","Red River",48387,"Did Not Expand Medicaid","Rural",12.9,25.7439373,45.8190149,18.0392732
"2718","Texas","TX","Reeves",48389,"Did Not Expand Medicaid","Rural",12.1,18.4253015,31.8065434,11.7194183
"2719","Texas","TX","Refugio",48391,"Did Not Expand Medicaid","Rural",14.4,22.54712,44.7339246,12.212755
"2720","Texas","TX","Roberts",48393,"Did Not Expand Medicaid","Rural",0.8,4.822695,7.4626866,3.2036613
"2721","Texas","TX","Robertson",48395,"Did Not Expand Medicaid","Metropolitan",12.6,23.2320259,37.3943662,16.7649266
"2722","Texas","TX","Rockwall",48397,"Did Not Expand Medicaid","Metropolitan",4.5,9.3362537,16.3883169,5.8609091
"2723","Texas","TX","Runnels",48399,"Did Not Expand Medicaid","Rural",12.3,21.6857001,39.9684667,13.2813916
"2724","Texas","TX","Rusk",48401,"Did Not Expand Medicaid","Metropolitan",12.3,19.6827452,37.7805486,11.1838975
"2725","Texas","TX","Sabine",48403,"Did Not Expand Medicaid","Rural",15.7,29.0547945,52.4700988,20.680677
"2726","Texas","TX","San Augustine",48405,"Did Not Expand Medicaid","Rural",16.9,27.7972585,48.5592316,18.9545455
"2727","Texas","TX","San Jacinto",48407,"Did Not Expand Medicaid","Rural",13.9,30.0881705,52.1145975,20.5151855
"2728","Texas","TX","San Patricio",48409,"Did Not Expand Medicaid","Metropolitan",12.7,20.786132,39.4488311,11.158147
"2729","Texas","TX","San Saba",48411,"Did Not Expand Medicaid","Rural",9.4,22.427775,50.9788567,8.7673286
"2730","Texas","TX","Schleicher",48413,"Did Not Expand Medicaid","Rural",6.7,7.2164948,11.0021786,5.1734274
"2731","Texas","TX","Scurry",48415,"Did Not Expand Medicaid","Rural",7.5,17.6817876,29.2601829,11.1798343
"2732","Texas","TX","Shackelford",48417,"Did Not Expand Medicaid","Rural",10.9,24.8527246,38.4193194,18.0055402
"2733","Texas","TX","Shelby",48419,"Did Not Expand Medicaid","Rural",20.5,26.5767238,44.8579161,16.9481862
"2734","Texas","TX","Sherman",48421,"Did Not Expand Medicaid","Rural",11.6,10.2251049,24.0857503,4.2122538
"2735","Texas","TX","Smith",48423,"Did Not Expand Medicaid","Metropolitan",11.1,20.8708354,39.8911779,12.1704965
"2736","Texas","TX","Somervell",48425,"Did Not Expand Medicaid","Metropolitan",21.3,20.2526256,36,13.6793402
"2737","Texas","TX","Starr",48427,"Did Not Expand Medicaid","Rural",32.7,37.6873011,69.560351,16.4930039
"2738","Texas","TX","Stephens",48429,"Did Not Expand Medicaid","Rural",18.4,21.7055353,43.9609236,11.405672
"2739","Texas","TX","Sterling",48431,"Did Not Expand Medicaid","Rural",9.9,19.7452229,42.8571429,7.3409462
"2740","Texas","TX","Stonewall",48433,"Did Not Expand Medicaid","Rural",7.2,21.3178295,44.4043321,8.4507042
"2741","Texas","TX","Sutton",48435,"Did Not Expand Medicaid","Rural",4.3,12.5465839,25.3384913,6.4958829
"2742","Texas","TX","Swisher",48437,"Did Not Expand Medicaid","Rural",17.6,28.2729059,50.0993049,16.0111576
"2743","Texas","TX","Tarrant",48439,"Did Not Expand Medicaid","Metropolitan",10.1,18.0731666,36.3080478,9.5835211
"2744","Texas","TX","Taylor",48441,"Did Not Expand Medicaid","Metropolitan",11.4,20.7486726,38.1918146,12.6112332
"2745","Texas","TX","Terrell",48443,"Did Not Expand Medicaid","Rural",14.3,14.1129032,12.6666667,14.7398844
"2746","Texas","TX","Terry",48445,"Did Not Expand Medicaid","Rural",11.3,27.0534351,49.7754071,14.1306083
"2747","Texas","TX","Throckmorton",48447,"Did Not Expand Medicaid","Rural",11.9,19.152692,30.6306306,14.375
"2748","Texas","TX","Titus",48449,"Did Not Expand Medicaid","Rural",16.6,25.3963199,51.9932566,10.6404049
"2749","Texas","TX","Tom Green",48451,"Did Not Expand Medicaid","Metropolitan",8.5,18.2202902,32.57369,11.8603843
"2750","Texas","TX","Travis",48453,"Did Not Expand Medicaid","Metropolitan",9,14.2159178,30.7636736,8.3014601
"2751","Texas","TX","Trinity",48455,"Did Not Expand Medicaid","Rural",15.6,29.6975939,51.5812777,20.4947466
"2752","Texas","TX","Tyler",48457,"Did Not Expand Medicaid","Rural",12.5,29.8879376,46.3511308,22.8815241
"2753","Texas","TX","Upshur",48459,"Did Not Expand Medicaid","Metropolitan",9.5,21.111713,36.9048764,13.9196706
"2754","Texas","TX","Upton",48461,"Did Not Expand Medicaid","Rural",12.9,15.3041203,26.4499121,8.6979167
"2755","Texas","TX","Uvalde",48463,"Did Not Expand Medicaid","Rural",14.9,26.2490512,54.9833461,10.8765677
"2756","Texas","TX","Val Verde",48465,"Did Not Expand Medicaid","Rural",17.4,24.4121194,44.8577975,12.2606745
"2757","Texas","TX","Van Zandt",48467,"Did Not Expand Medicaid","Rural",9.9,21.3289908,38.1134676,13.9273415
"2758","Texas","TX","Victoria",48469,"Did Not Expand Medicaid","Metropolitan",10.9,19.502628,37.0739851,11.3120884
"2759","Texas","TX","Walker",48471,"Did Not Expand Medicaid","Rural",14.6,13.5374021,25.7275716,9.212697
"2760","Texas","TX","Waller",48473,"Did Not Expand Medicaid","Metropolitan",12.2,19.2490128,40.446903,9.2263748
"2761","Texas","TX","Ward",48475,"Did Not Expand Medicaid","Rural",8.2,16.8976763,26.0148148,12.117446
"2762","Texas","TX","Washington",48477,"Did Not Expand Medicaid","Rural",9.3,17.401826,33.4104469,10.5036726
"2763","Texas","TX","Webb",48479,"Did Not Expand Medicaid","Metropolitan",27.7,31.4449901,60.9774577,12.1918874
"2764","Texas","TX","Wharton",48481,"Did Not Expand Medicaid","Rural",13.4,20.895134,42.7748691,10.0531846
"2765","Texas","TX","Wheeler",48483,"Did Not Expand Medicaid","Rural",13.8,16.0280272,37.041972,5.7403783
"2766","Texas","TX","Wichita",48485,"Did Not Expand Medicaid","Metropolitan",14.9,23.3096479,41.3691335,15.0531642
"2767","Texas","TX","Wilbarger",48487,"Did Not Expand Medicaid","Rural",11.2,21.4425679,35.5692308,15.2939601
"2768","Texas","TX","Willacy",48489,"Did Not Expand Medicaid","Rural",34.5,35.733241,69.1373026,19.1048129
"2769","Texas","TX","Williamson",48491,"Did Not Expand Medicaid","Metropolitan",4.7,11.0927972,18.410687,7.6770829
"2770","Texas","TX","Wilson",48493,"Did Not Expand Medicaid","Metropolitan",7,16.7481053,28.641531,11.5330823
"2771","Texas","TX","Winkler",48495,"Did Not Expand Medicaid","Rural",16.4,17.734352,29.4302554,10.7486506
"2772","Texas","TX","Wise",48497,"Did Not Expand Medicaid","Metropolitan",9.9,17.1335174,30.8091039,10.8355056
"2773","Texas","TX","Wood",48499,"Did Not Expand Medicaid","Rural",9.5,21.7771491,38.3995585,14.946022
"2774","Texas","TX","Yoakum",48501,"Did Not Expand Medicaid","Rural",11.2,18.5086905,35.3814291,7.9741379
"2775","Texas","TX","Young",48503,"Did Not Expand Medicaid","Rural",10.2,17.7369185,36.5476936,8.422902
"2776","Texas","TX","Zapata",48505,"Did Not Expand Medicaid","Rural",25.5,33.5055644,63.4642216,13.6321566
"2777","Texas","TX","Zavala",48507,"Did Not Expand Medicaid","Rural",31.8,45.8591932,81.7898023,24.5052566
"2778","Utah","UT","Beaver",49001,"Expanded Medicaid","Rural",10.4,12.7900603,16.9614512,9.9755202
"2779","Utah","UT","Box Elder",49003,"Expanded Medicaid","Metropolitan",8.6,13.2217408,18.4157964,9.964209
"2780","Utah","UT","Cache",49005,"Expanded Medicaid","Metropolitan",10.4,12.1894282,19.747089,7.8341679
"2781","Utah","UT","Carbon",49007,"Expanded Medicaid","Rural",12,20.2144397,31.4360771,14.6188106
"2782","Utah","UT","Daggett",49009,"Expanded Medicaid","Rural",0,4.3290043,7.3825503,2.8753994
"2783","Utah","UT","Davis",49011,"Expanded Medicaid","Metropolitan",5.1,10.3078105,13.8947806,8.0693262
"2784","Utah","UT","Duchesne",49013,"Expanded Medicaid","Rural",9.5,14.0587278,20.228158,9.8842135
"2785","Utah","UT","Emery",49015,"Expanded Medicaid","Rural",8.1,16.3938154,22.0245041,12.7980626
"2786","Utah","UT","Garfield",49017,"Expanded Medicaid","Rural",9.4,11.7954071,15.7198444,9.8154692
"2787","Utah","UT","Grand",49019,"Expanded Medicaid","Rural",12.9,18.5222544,34.8699224,12.28223
"2788","Utah","UT","Iron",49021,"Expanded Medicaid","Rural",15.2,21.614098,32.1006506,15.8341567
"2789","Utah","UT","Juab",49023,"Expanded Medicaid","Metropolitan",11,15.1217428,23.3205619,9.2310516
"2790","Utah","UT","Kane",49025,"Expanded Medicaid","Rural",5.4,18.9966077,29.9687825,13.264474
"2791","Utah","UT","Millard",49027,"Expanded Medicaid","Rural",8,14.9720987,23.3608548,9.6204493
"2792","Utah","UT","Morgan",49029,"Expanded Medicaid","Metropolitan",2.8,7.1705822,10.5812221,4.7883414
"2793","Utah","UT","Piute",49031,"Expanded Medicaid","Rural",9.4,20.5925926,20.3389831,20.7043757
"2794","Utah","UT","Rich",49033,"Expanded Medicaid","Rural",10.7,17.8963893,19.8209719,16.5633304
"2795","Utah","UT","Salt Lake",49035,"Expanded Medicaid","Metropolitan",7.2,12.2983163,20.527027,8.2814827
"2796","Utah","UT","San Juan",49037,"Expanded Medicaid","Rural",22,29.9250535,43.1265798,21.366444
"2797","Utah","UT","Sanpete",49039,"Expanded Medicaid","Rural",10.1,17.4434029,27.6236572,11.3467656
"2798","Utah","UT","Sevier",49041,"Expanded Medicaid","Rural",10.7,18.845999,26.3612923,14.2539388
"2799","Utah","UT","Summit",49043,"Expanded Medicaid","Rural",5.6,5.2838181,9.2618449,3.5513034
"2800","Utah","UT","Tooele",49045,"Expanded Medicaid","Metropolitan",5.7,13.1330159,17.943146,10.0334353
"2801","Utah","UT","Uintah",49047,"Expanded Medicaid","Rural",8.6,16.9164882,23.6309663,12.5949017
"2802","Utah","UT","Utah",49049,"Expanded Medicaid","Metropolitan",8.4,10.7150248,16.4380264,6.9233416
"2803","Utah","UT","Wasatch",49051,"Expanded Medicaid","Rural",7.1,7.1825518,10.5669071,5.108055
"2804","Utah","UT","Washington",49053,"Expanded Medicaid","Metropolitan",10,18.8390305,29.3028008,12.8345654
"2805","Utah","UT","Wayne",49055,"Expanded Medicaid","Rural",3.6,11.9464945,15.6330749,9.8995696
"2806","Utah","UT","Weber",49057,"Expanded Medicaid","Metropolitan",8.7,14.4881317,21.9400381,10.5669883
"2807","Vermont","VT","Addison",50001,"Expanded Medicaid","Rural",4.6,28.4778726,47.9738027,22.2396857
"2808","Vermont","VT","Bennington",50003,"Expanded Medicaid","Rural",9.3,38.2350857,55.9170394,31.9792816
"2809","Vermont","VT","Caledonia",50005,"Expanded Medicaid","Rural",8.6,38.3466861,55.0700618,32.2066715
"2810","Vermont","VT","Chittenden",50007,"Expanded Medicaid","Metropolitan",5.9,20.189609,31.5450322,16.5893801
"2811","Vermont","VT","Essex",50009,"Expanded Medicaid","Rural",9.6,37.0919881,55.1724138,31.1973019
"2812","Vermont","VT","Franklin",50011,"Expanded Medicaid","Metropolitan",5.8,32.082972,46.1806737,26.5125034
"2813","Vermont","VT","Grand Isle",50013,"Expanded Medicaid","Metropolitan",4.7,29.0953976,52.6923077,22.0773278
"2814","Vermont","VT","Lamoille",50015,"Expanded Medicaid","Rural",10.1,33.2846921,48.8505747,27.5190298
"2815","Vermont","VT","Orange",50017,"Expanded Medicaid","Rural",7.4,33.1113956,50.7172131,27.2447934
"2816","Vermont","VT","Orleans",50019,"Expanded Medicaid","Rural",9.7,41.2042785,61.559986,33.5588544
"2817","Vermont","VT","Rutland",50021,"Expanded Medicaid","Rural",7.3,32.7369286,50.115711,27.0707579
"2818","Vermont","VT","Washington",50023,"Expanded Medicaid","Rural",8.7,29.45524,47.2888383,23.3390024
"2819","Vermont","VT","Windham",50025,"Expanded Medicaid","Rural",9.9,37.3118687,57.9415655,30.7213644
"2820","Vermont","VT","Windsor",50027,"Expanded Medicaid","Rural",6.1,31.0118387,47.5084886,25.4551637
"2821","Virginia","VA","Accomack",51001,"Expanded Medicaid","Rural",12.4,21.5614982,49.9503053,10.774211
"2822","Virginia","VA","Albemarle",51003,"Expanded Medicaid","Metropolitan",6.5,9.3992639,16.6210866,6.553765
"2823","Virginia","VA","Alleghany",51005,"Expanded Medicaid","Rural",15.3,26.5388837,43.0387794,20.5703116
"2824","Virginia","VA","Amelia",51007,"Expanded Medicaid","Metropolitan",10,20.7729932,34.0404375,15.3711201
"2825","Virginia","VA","Amherst",51009,"Expanded Medicaid","Metropolitan",7.4,20.0791257,32.5050857,15.4931088
"2826","Virginia","VA","Appomattox",51011,"Expanded Medicaid","Metropolitan",11.8,20.6050366,32.9980441,15.5932203
"2827","Virginia","VA","Arlington",51013,"Expanded Medicaid","Metropolitan",5.3,6.2681398,16.4218894,3.6822614
"2828","Virginia","VA","Augusta",51015,"Expanded Medicaid","Metropolitan",7,16.0283713,27.9775715,11.5393928
"2829","Virginia","VA","Bath",51017,"Expanded Medicaid","Rural",9.6,22.109589,33.4035827,18.1414291
"2830","Virginia","VA","Bedford",51019,"Expanded Medicaid","Metropolitan",6.2,14.0923954,24.6062407,10.1572754
"2831","Virginia","VA","Bland",51021,"Expanded Medicaid","Rural",5.2,16.3771712,28.2122905,12.5930336
"2832","Virginia","VA","Botetourt",51023,"Expanded Medicaid","Metropolitan",5.8,12.8238441,20.1791809,10.1212248
"2833","Virginia","VA","Brunswick",51025,"Expanded Medicaid","Rural",14.1,28.20758,52.6365348,18.8506853
"2834","Virginia","VA","Buchanan",51027,"Expanded Medicaid","Rural",22.8,38.7492052,62.43818,31.522969
"2835","Virginia","VA","Buckingham",51029,"Expanded Medicaid","Metropolitan",12.6,22.7995411,41.9851852,15.4639175
"2836","Virginia","VA","Campbell",51031,"Expanded Medicaid","Metropolitan",9.6,19.4415138,33.658082,14.3166896
"2837","Virginia","VA","Caroline",51033,"Expanded Medicaid","Metropolitan",8.3,19.121813,34.1968912,12.4589961
"2838","Virginia","VA","Carroll",51035,"Expanded Medicaid","Rural",9.8,23.4381097,39.7372742,17.5905744
"2839","Virginia","VA","Charles City",51036,"Expanded Medicaid","Metropolitan",9.1,21.3252792,44.1051739,15.0560224
"2840","Virginia","VA","Charlotte",51037,"Expanded Medicaid","Rural",12.4,26.5419775,44.4523725,19.064641
"2841","Virginia","VA","Chesterfield",51041,"Expanded Medicaid","Metropolitan",4.5,12.8689922,21.7155908,9.0982764
"2842","Virginia","VA","Clarke",51043,"Expanded Medicaid","Metropolitan",4.9,8.567428,16.6881443,5.5388682
"2843","Virginia","VA","Craig",51045,"Expanded Medicaid","Metropolitan",2.2,18.9209349,16.089613,19.8355263
"2844","Virginia","VA","Culpeper",51047,"Expanded Medicaid","Metropolitan",6,15.2024242,25.5248452,10.3220508
"2845","Virginia","VA","Cumberland",51049,"Expanded Medicaid","Rural",16.6,28.8320699,58.0947912,17.7990092
"2846","Virginia","VA","Dickenson",51051,"Expanded Medicaid","Rural",19.3,40.2401894,54.214619,35.0214891
"2847","Virginia","VA","Dinwiddie",51053,"Expanded Medicaid","Metropolitan",10.9,21.1665664,40.5357431,14.1410594
"2848","Virginia","VA","Essex",51057,"Expanded Medicaid","Rural",6.6,21.7391304,48.1120585,11.4660762
"2849","Virginia","VA","Fairfax",51059,"Expanded Medicaid","Metropolitan",4.2,8.3833495,16.7889306,4.9714497
"2850","Virginia","VA","Fauquier",51061,"Expanded Medicaid","Metropolitan",4.6,9.9972307,17.2158631,6.9123969
"2851","Virginia","VA","Floyd",51063,"Expanded Medicaid","Metropolitan",6.6,18.4242621,30.1032807,14.1556567
"2852","Virginia","VA","Fluvanna",51065,"Expanded Medicaid","Metropolitan",4.1,12.243685,23.0594406,7.9682101
"2853","Virginia","VA","Franklin",51067,"Expanded Medicaid","Metropolitan",9.4,19.755915,34.5733412,14.3392603
"2854","Virginia","VA","Frederick",51069,"Expanded Medicaid","Metropolitan",3.8,11.6618327,22.6048993,7.0608391
"2855","Virginia","VA","Giles",51071,"Expanded Medicaid","Metropolitan",6.8,19.6381849,29.3572832,16.1096393
"2856","Virginia","VA","Gloucester",51073,"Expanded Medicaid","Metropolitan",5.3,15.6743985,22.4232386,13.2882883
"2857","Virginia","VA","Goochland",51075,"Expanded Medicaid","Metropolitan",3.8,11.0133751,21.5066264,7.3432545
"2858","Virginia","VA","Grayson",51077,"Expanded Medicaid","Rural",16.3,27.7355885,53.3793103,19.1758748
"2859","Virginia","VA","Greene",51079,"Expanded Medicaid","Metropolitan",5.4,16.9661668,29.4271357,11.4127027
"2860","Virginia","VA","Greensville",51081,"Expanded Medicaid","Rural",13,22.4985457,41.0332837,14.8262389
"2861","Virginia","VA","Halifax",51083,"Expanded Medicaid","Rural",13.5,25.8859957,45.8212497,18.0176899
"2862","Virginia","VA","Hanover",51085,"Expanded Medicaid","Metropolitan",3.8,9.0984898,14.3513481,6.9802214
"2863","Virginia","VA","Henrico",51087,"Expanded Medicaid","Metropolitan",7.6,14.3857914,25.8374537,9.811963
"2864","Virginia","VA","Henry",51089,"Expanded Medicaid","Rural",15.3,31.0023544,52.9045643,23.0816452
"2865","Virginia","VA","Highland",51091,"Expanded Medicaid","Rural",5.8,16.5435746,40.4929577,10.1869159
"2866","Virginia","VA","Isle of Wight",51093,"Expanded Medicaid","Metropolitan",7.2,15.6954473,29.3943506,10.5039267
"2867","Virginia","VA","James City",51095,"Expanded Medicaid","Metropolitan",5.1,11.1674662,18.023805,8.3567833
"2868","Virginia","VA","King and Queen",51097,"Expanded Medicaid","Rural",9.5,19.8549411,41.5159944,12.2148639
"2869","Virginia","VA","King George",51099,"Expanded Medicaid","Rural",4.3,13.8157003,19.5289643,11.2615264
"2870","Virginia","VA","King William",51101,"Expanded Medicaid","Metropolitan",6.4,14.3185904,28.1022813,8.7736991
"2871","Virginia","VA","Lancaster",51103,"Expanded Medicaid","Rural",6.4,15.6529137,34.4500279,9.2550361
"2872","Virginia","VA","Lee",51105,"Expanded Medicaid","Rural",21.2,37.7582729,53.8239538,31.9819152
"2873","Virginia","VA","Loudoun",51107,"Expanded Medicaid","Metropolitan",2.4,5.5639498,8.9159032,3.9021335
"2874","Virginia","VA","Louisa",51109,"Expanded Medicaid","Rural",8.1,18.838288,35.8490566,12.6044368
"2875","Virginia","VA","Lunenburg",51111,"Expanded Medicaid","Rural",11.7,30.6496701,51.001226,22.9833744
"2876","Virginia","VA","Madison",51113,"Expanded Medicaid","Rural",8.1,16.4763458,29.3908087,11.7152614
"2877","Virginia","VA","Mathews",51115,"Expanded Medicaid","Metropolitan",7.4,13.0203291,31.1604585,7.7467722
"2878","Virginia","VA","Mecklenburg",51117,"Expanded Medicaid","Rural",12.5,25.3784079,45.6710653,17.8325654
"2879","Virginia","VA","Middlesex",51119,"Expanded Medicaid","Rural",6.9,19.1202749,39.5845031,12.4863487
"2880","Virginia","VA","Montgomery",51121,"Expanded Medicaid","Metropolitan",8.2,11.0943203,18.4031597,8.8801042
"2881","Virginia","VA","Nelson",51125,"Expanded Medicaid","Metropolitan",9.8,18.4463428,28.2440175,14.931689
"2882","Virginia","VA","New Kent",51127,"Expanded Medicaid","Metropolitan",4,10.2341976,18.1287862,7.3691068
"2883","Virginia","VA","Northampton",51131,"Expanded Medicaid","Rural",12.4,27.7689334,56.0717196,16.8138801
"2884","Virginia","VA","Northumberland",51133,"Expanded Medicaid","Rural",11.5,15.6430909,33.0198537,10.1293103
"2885","Virginia","VA","Nottoway",51135,"Expanded Medicaid","Rural",17,37.0565842,56.4615385,29.4655753
"2886","Virginia","VA","Orange",51137,"Expanded Medicaid","Rural",6.1,17.0205148,29.8567266,11.6527037
"2887","Virginia","VA","Page",51139,"Expanded Medicaid","Rural",12,23.232754,41.6196223,16.2983628
"2888","Virginia","VA","Patrick",51141,"Expanded Medicaid","Rural",16.1,29.3863569,58.3804704,19.7139736
"2889","Virginia","VA","Pittsylvania",51143,"Expanded Medicaid","Rural",11.4,23.3367092,43.4779253,15.9708697
"2890","Virginia","VA","Powhatan",51145,"Expanded Medicaid","Metropolitan",3.4,9.5161367,16.0234132,7.2406294
"2891","Virginia","VA","Prince Edward",51147,"Expanded Medicaid","Rural",12.7,17.3315364,32.0033078,12.156348
"2892","Virginia","VA","Prince George",51149,"Expanded Medicaid","Metropolitan",10,16.1116849,21.8355908,13.599795
"2893","Virginia","VA","Prince William",51153,"Expanded Medicaid","Metropolitan",5.2,11.1831226,20.2155612,6.8703937
"2894","Virginia","VA","Pulaski",51155,"Expanded Medicaid","Metropolitan",10.9,20.2123582,35.8978281,14.9667519
"2895","Virginia","VA","Rappahannock",51157,"Expanded Medicaid","Metropolitan",5,13.1796903,22.8192603,9.8277117
"2896","Virginia","VA","Richmond",51159,"Expanded Medicaid","Rural",13.8,23.4011362,52.3292916,11.748072
"2897","Virginia","VA","Roanoke",51161,"Expanded Medicaid","Metropolitan",5.6,14.2051525,23.897798,10.5146208
"2898","Virginia","VA","Rockbridge",51163,"Expanded Medicaid","Rural",9.4,19.9061981,37.0405502,14.1838917
"2899","Virginia","VA","Rockingham",51165,"Expanded Medicaid","Metropolitan",7.7,12.5779513,20.9488896,9.1136958
"2900","Virginia","VA","Russell",51167,"Expanded Medicaid","Rural",14.1,30.9343434,44.7405577,26.1962447
"2901","Virginia","VA","Scott",51169,"Expanded Medicaid","Metropolitan",13.9,27.6238806,41.8999541,22.6032924
"2902","Virginia","VA","Shenandoah",51171,"Expanded Medicaid","Rural",6,19.0580052,35.9289617,12.4815664
"2903","Virginia","VA","Smyth",51173,"Expanded Medicaid","Rural",13.1,29.8560859,49.4832639,22.8319073
"2904","Virginia","VA","Southampton",51175,"Expanded Medicaid","Rural",9.4,21.25,36.2227476,15.4293883
"2905","Virginia","VA","Spotsylvania",51177,"Expanded Medicaid","Metropolitan",5.1,14.1525768,23.5205331,9.9400676
"2906","Virginia","VA","Stafford",51179,"Expanded Medicaid","Metropolitan",3.2,12.9444898,18.4730433,10.3053619
"2907","Virginia","VA","Surry",51181,"Expanded Medicaid","Rural",10.8,18.0441286,40.6177606,10.8314829
"2908","Virginia","VA","Sussex",51183,"Expanded Medicaid","Metropolitan",11.3,28.5495306,47.6326298,18.897865
"2909","Virginia","VA","Tazewell",51185,"Expanded Medicaid","Rural",9.8,27.9161522,45.4762175,21.5749775
"2910","Virginia","VA","Warren",51187,"Expanded Medicaid","Metropolitan",7.7,17.6054422,30.3657106,12.5548616
"2911","Virginia","VA","Washington",51191,"Expanded Medicaid","Metropolitan",10,23.7496164,40.6563355,17.842469
"2912","Virginia","VA","Westmoreland",51193,"Expanded Medicaid","Rural",5.6,20.960961,38.2268279,14.8689823
"2913","Virginia","VA","Wise",51195,"Expanded Medicaid","Rural",15.5,32.3192452,45.7319925,27.2457871
"2914","Virginia","VA","Wythe",51197,"Expanded Medicaid","Rural",11.3,21.4729485,33.7516297,17.0519892
"2915","Virginia","VA","York",51199,"Expanded Medicaid","Metropolitan",4.1,8.2407579,10.7608632,7.0675996
"2916","Virginia","VA","Alexandria city",51510,"Expanded Medicaid","Metropolitan",7.3,11.8631598,32.9210144,6.1664003
"2917","Virginia","VA","Bristol city",51520,"Expanded Medicaid","Metropolitan",16.1,32.1046022,53.7925489,23.8527432
"2918","Virginia","VA","Buena Vista city",51530,"Expanded Medicaid","Rural",17.8,24.3806306,49.0896831,14.8504551
"2919","Virginia","VA","Charlottesville city",51540,"Expanded Medicaid","Metropolitan",10.5,13.0318379,35.6740854,7.7700493
"2920","Virginia","VA","Chesapeake city",51550,"Expanded Medicaid","Metropolitan",7.8,15.6090688,23.7771739,11.9527084
"2921","Virginia","VA","Colonial Heights city",51570,"Expanded Medicaid","Metropolitan",10.8,21.3541292,36.3111004,14.9897541
"2922","Virginia","VA","Covington city",51580,"Expanded Medicaid","Rural",15.3,30.8161351,57.2995781,20.6235791
"2923","Virginia","VA","Danville city",51590,"Expanded Medicaid","Rural",15.9,32.5940474,53.9714868,23.5746509
"2924","Virginia","VA","Emporia city",51595,"Expanded Medicaid","Rural",23.3,36.3696515,59.7463284,24.8353096
"2925","Virginia","VA","Fairfax city",51600,"Expanded Medicaid","Metropolitan",2,7.2246564,14.4935646,4.5778714
"2926","Virginia","VA","Falls Church city",51610,"Expanded Medicaid","Metropolitan",1.9,3.6914144,4.2804844,3.4454374
"2927","Virginia","VA","Franklin city",51620,"Expanded Medicaid","Rural",10.7,28.7487073,49.3275696,19.6074248
"2928","Virginia","VA","Fredericksburg city",51630,"Expanded Medicaid","Metropolitan",12.3,17.3101519,32.8787652,11.6476808
"2929","Virginia","VA","Galax city",51640,"Expanded Medicaid","Rural",17.8,34.2785494,52.4712255,27.0299434
